state,SHELDED,FSSLTDED,HWGT,FSSTDDE2,FSTOTDED,FSTANF,FSASSET,FSUNEARN,FSUSIZE,TANF_IND,CERTHHSZ,FSSSI,FSNONCIT,TPOV,RAWNET
Oklahoma,306,307,2310,255,477,0,0,657,4,0,4,0,0,32,181
Oklahoma,0,0,3170,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,513,513,2810,240,927,0,0,0,2,0,2,0,0,70,19
Oklahoma,0,0,3170,104,185,0,0,0,1,0,1,0,0,13,0
Oklahoma,231,232,3170,221,392,0,0,373,1,0,1,0,0,37,0
Oklahoma,0,0,3740,160,160,0,0,1122,1,0,1,0,0,112,962
Oklahoma,750,750,2791,150,910,0,0,820,2,0,2,0,0,61,0
Oklahoma,0,0,2437,0,160,0,0,0,3,0,3,0,0,0,0
Oklahoma,479,479,3289,240,639,0,0,762,1,0,1,180,0,76,123
Oklahoma,267,268,3525,240,428,0,0,1185,2,0,2,1104,0,88,758
Oklahoma,0,0,3170,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,0,0,2437,0,160,0,0,0,3,0,3,0,0,0,0
Oklahoma,411,411,3199,240,571,0,0,598,1,0,1,0,0,60,27
Oklahoma,149,149,3132,240,309,0,0,662,2,0,2,662,0,49,353
Oklahoma,370,370,2400,255,742,0,0,0,4,0,4,0,0,49,270
Oklahoma,292,292,3485,240,452,0,0,776,1,0,1,735,0,77,324
Oklahoma,0,0,3593,160,160,0,0,989,2,0,2,907,0,73,829
Oklahoma,0,0,3303,199,614,0,0,0,5,0,5,0,0,87,1464
Oklahoma,29,29,3740,189,189,0,0,776,1,0,1,735,0,77,587
Oklahoma,535,535,2437,0,1454,0,0,0,3,0,3,0,0,72,0
Oklahoma,535,535,3170,0,695,0,0,0,1,0,1,0,0,0,0
Oklahoma,535,535,1886,17,872,0,0,0,5,0,5,0,0,29,0
Oklahoma,0,0,3170,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,172,172,2808,240,510,0,0,0,3,0,3,0,0,52,382
Oklahoma,0,0,2437,0,160,0,0,0,3,0,3,0,0,0,0
Oklahoma,372,372,3029,240,532,0,0,776,2,0,2,735,0,57,244
Oklahoma,0,0,3158,160,294,0,0,0,2,0,2,0,0,50,377
Oklahoma,535,535,2136,0,735,0,0,0,4,0,4,0,0,7,0
Oklahoma,302,302,3043,240,733,0,0,0,3,0,3,0,0,80,624
Oklahoma,141,141,1977,342,382,0,0,776,6,0,6,735,0,31,462
Oklahoma,247,247,2437,68,465,0,0,0,3,0,3,0,0,17,0
Oklahoma,0,0,3170,86,160,0,0,86,1,0,1,0,0,9,0
Oklahoma,0,0,2878,160,160,0,0,248,2,0,2,0,0,18,88
Oklahoma,0,0,3740,160,160,0,0,798,1,0,1,0,0,79,638
Oklahoma,0,0,3170,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,405,406,3219,240,930,0,0,0,2,0,2,0,0,101,442
Oklahoma,0,0,1886,0,199,0,0,0,5,0,5,0,0,0,0
Oklahoma,535,535,3170,0,695,0,0,0,1,0,1,0,0,0,0
Oklahoma,330,330,2791,0,527,0,0,0,2,0,2,0,0,14,0
Oklahoma,230,230,3877,240,390,0,0,1660,2,0,2,0,0,123,1270
Oklahoma,0,0,3170,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,0,0,3170,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,0,0,2791,0,160,0,0,0,2,0,2,0,0,0,0
Oklahoma,566,567,1994,211,949,0,0,861,5,0,5,0,0,36,0
Oklahoma,161,161,3885,240,321,0,0,776,1,0,1,735,0,77,455
Oklahoma,0,0,4162,170,542,0,0,50,4,0,4,0,0,93,1369
Oklahoma,0,0,3939,199,848,0,0,0,5,0,5,0,0,92,1354
Oklahoma,0,0,3288,160,210,0,0,0,1,0,1,0,0,25,40
Oklahoma,97,97,3976,240,257,0,0,776,1,0,1,395,0,77,519
Oklahoma,448,448,2836,0,608,0,0,0,2,0,2,0,0,0,0
Oklahoma,87,87,3990,240,247,0,0,776,1,0,1,0,0,77,529
Oklahoma,535,535,3527,240,695,0,0,900,1,0,1,0,0,90,205
Oklahoma,330,330,2198,0,500,0,0,0,4,0,4,0,0,0,0
Oklahoma,141,142,3586,240,302,0,0,825,2,0,2,0,0,61,524
Oklahoma,436,436,2198,0,606,0,0,0,4,0,4,0,0,0,0
Oklahoma,342,342,3627,240,502,0,0,776,1,0,1,735,0,77,274
Oklahoma,0,0,4076,160,376,0,0,0,1,0,1,0,0,108,707
Oklahoma,190,190,2327,255,360,0,0,450,4,0,4,0,0,22,90
Oklahoma,0,0,3155,199,199,0,0,1008,5,0,5,646,0,42,809
Oklahoma,236,236,3331,240,1120,0,0,0,1,0,1,0,0,118,67
Oklahoma,222,222,3799,240,382,0,0,776,1,0,1,221,0,77,394
Oklahoma,0,0,5260,228,808,0,0,497,7,0,7,0,0,110,2592
Oklahoma,0,0,3602,160,395,0,0,0,3,0,3,0,0,69,781
Oklahoma,535,544,3175,240,938,0,0,0,2,0,2,0,0,87,244
Oklahoma,0,0,3231,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,0,0,2198,0,170,0,0,0,4,0,4,0,0,0,0
Oklahoma,0,0,3345,160,160,0,0,238,1,0,1,0,0,24,78
Oklahoma,372,372,3584,240,532,0,0,776,1,0,1,735,0,77,244
Oklahoma,535,535,2836,0,695,0,0,0,2,0,2,0,0,0,0
Oklahoma,202,202,3814,240,362,0,0,766,1,0,1,225,0,76,404
Oklahoma,312,313,3086,240,513,0,0,735,3,0,3,735,0,55,423
Oklahoma,147,147,3395,240,480,0,0,0,2,0,2,0,0,64,387
Oklahoma,0,0,2479,0,160,0,0,0,3,0,3,0,0,0,0
Oklahoma,4,5,4072,165,165,0,0,751,1,0,1,73,0,75,587
Oklahoma,0,0,4076,160,160,0,0,1243,1,0,1,0,0,124,1083
Oklahoma,516,516,2444,299,943,0,0,113,5,0,5,0,0,52,312
Oklahoma,220,221,3804,240,381,0,0,779,1,0,1,0,0,78,399
Oklahoma,0,0,2370,170,205,0,0,150,4,0,4,0,1,16,120
Oklahoma,0,0,3231,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,461,461,3341,240,795,0,0,0,1,0,1,0,0,87,75
Oklahoma,372,372,3584,240,532,0,0,776,1,0,1,134,0,77,244
Oklahoma,169,169,3876,240,329,0,0,776,1,0,1,735,0,77,447
Oklahoma,285,285,3231,45,445,0,0,250,1,0,1,0,0,25,0
Oklahoma,0,0,3231,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,369,370,3551,240,530,0,0,751,1,0,1,710,0,75,222
Oklahoma,347,347,3618,240,507,0,0,776,1,0,1,735,0,77,269
Oklahoma,340,340,2581,255,510,0,0,776,4,0,4,735,0,38,266
Oklahoma,535,535,3231,0,695,0,0,432,1,0,1,0,0,43,0
Oklahoma,0,0,1994,25,199,0,0,25,5,0,5,0,0,1,0
Oklahoma,210,210,2522,240,370,0,0,400,3,0,3,0,0,24,30
Oklahoma,284,285,3670,240,445,0,0,751,1,0,1,60,0,75,307
Oklahoma,535,535,2479,0,695,0,0,409,3,0,3,0,0,24,0
Oklahoma,0,0,2836,0,160,0,0,0,2,0,2,0,0,0,0
Oklahoma,0,0,2966,160,160,0,0,500,3,0,3,0,0,29,340
Oklahoma,344,345,3269,240,505,0,0,531,1,0,1,490,0,53,27
Oklahoma,142,142,3914,240,302,0,0,776,1,0,1,735,0,77,474
Oklahoma,0,0,3224,160,329,0,0,0,3,0,3,0,0,50,519
Oklahoma,250,250,3231,0,410,0,0,0,1,0,1,0,0,0,0
Oklahoma,0,0,3231,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,240,240,3771,240,400,0,0,776,1,0,1,97,0,77,376
Oklahoma,0,0,2479,0,160,0,0,0,3,0,3,0,0,0,0
Oklahoma,0,0,5133,199,795,0,0,0,5,0,5,0,0,124,2187
Oklahoma,0,0,4076,160,160,0,0,776,1,0,1,0,0,77,616
Oklahoma,0,0,2836,0,160,0,0,0,2,0,2,0,0,0,0
Oklahoma,497,497,3403,240,657,0,0,776,1,0,1,735,0,77,119
Oklahoma,0,0,3231,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,25,25,2479,50,185,0,0,50,3,0,3,0,0,3,0
Oklahoma,0,0,4329,228,228,0,0,2170,7,0,7,735,0,70,1942
Oklahoma,0,0,3231,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,117,118,2550,240,278,0,0,325,3,0,3,0,0,19,48
Oklahoma,330,330,2836,0,490,0,0,0,2,0,2,0,0,0,0
Oklahoma,0,0,3231,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,0,0,2198,0,170,0,0,0,4,0,4,0,0,0,0
Oklahoma,202,202,2280,255,478,0,0,0,4,0,4,0,0,26,54
Oklahoma,0,0,3231,20,165,0,0,0,1,0,1,0,0,2,0
Oklahoma,330,330,2836,0,490,0,0,0,2,0,2,0,0,0,0
Oklahoma,229,229,3315,240,1041,0,0,0,3,0,3,0,0,95,581
Oklahoma,0,0,3231,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,420,421,2828,240,581,0,0,823,3,0,3,0,0,48,243
Oklahoma,144,144,4027,240,649,0,0,0,3,0,3,0,0,101,1078
Oklahoma,246,246,2479,162,406,0,0,328,3,0,3,0,0,19,0
Oklahoma,242,242,2879,240,509,0,0,0,2,0,2,0,0,40,28
Oklahoma,0,0,3231,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,0,0,3331,20,160,0,0,20,1,0,1,0,0,2,0
Oklahoma,133,133,3313,342,533,0,0,0,6,0,6,0,0,31,329
Oklahoma,441,442,3315,240,955,0,0,0,3,0,3,0,0,76,336
Oklahoma,447,447,3331,159,921,0,0,840,1,0,1,0,0,84,0
Oklahoma,117,118,3270,240,278,0,0,1185,2,0,2,464,0,88,908
Oklahoma,492,492,3327,255,865,0,0,0,4,0,4,0,0,50,150
Oklahoma,186,187,3300,240,347,0,0,773,1,0,1,294,0,77,427
Oklahoma,182,182,3299,240,342,0,0,776,1,0,1,735,0,77,434
Oklahoma,336,336,3327,240,496,0,0,548,1,0,1,490,0,55,52
Oklahoma,535,535,3339,49,833,0,0,0,3,0,3,0,0,41,0
Oklahoma,0,0,3111,228,1023,0,0,0,7,0,7,0,0,128,2953
Oklahoma,0,0,3339,140,195,0,0,0,3,0,3,0,0,10,0
Oklahoma,422,423,3288,240,583,0,0,1215,1,0,1,0,0,121,633
Oklahoma,0,0,3336,0,160,0,0,0,2,0,2,0,0,0,0
Oklahoma,0,0,3229,170,587,0,0,0,4,0,4,0,0,102,1499
Oklahoma,270,270,3289,240,706,0,0,0,3,0,3,0,0,81,676
Oklahoma,200,200,3331,0,360,0,0,0,1,0,1,0,0,0,0
Oklahoma,205,206,3314,240,366,0,0,663,2,0,2,0,0,49,298
Oklahoma,524,525,3331,46,685,0,0,491,1,0,1,33,0,49,0
Oklahoma,0,0,3254,160,160,0,0,1314,2,0,2,0,0,97,1154
Oklahoma,522,522,3324,240,682,0,0,776,1,0,1,272,0,77,94
Oklahoma,0,0,3266,199,481,0,0,0,5,0,5,0,0,59,929
Oklahoma,0,0,3331,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,413,414,3330,240,574,0,0,593,1,0,1,552,0,59,20
Oklahoma,13,14,3288,174,174,0,0,793,1,0,1,127,0,79,620
Oklahoma,0,0,3292,160,424,0,0,0,3,0,3,0,0,63,649
Oklahoma,0,0,3339,0,160,0,0,0,3,0,3,0,0,0,0
Oklahoma,0,0,3339,0,160,0,0,0,3,0,3,0,0,0,0
Oklahoma,0,0,3318,160,242,0,0,0,1,0,1,0,0,41,171
Oklahoma,0,0,3331,20,160,0,0,20,1,0,1,0,0,2,0
Oklahoma,0,0,3298,160,341,0,0,0,3,0,3,0,0,53,567
Oklahoma,203,204,3335,240,467,0,0,0,3,0,3,0,0,30,50
Oklahoma,330,330,3331,0,490,0,0,0,1,0,1,0,0,0,0
Oklahoma,0,0,3339,0,160,0,0,0,3,0,3,0,0,0,0
Oklahoma,32,33,3290,193,193,0,0,755,1,0,1,132,0,75,563
Oklahoma,0,0,3331,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,95,95,3247,240,255,0,0,1512,3,0,3,296,1,89,1257
Oklahoma,234,234,3248,342,879,0,0,0,6,0,6,0,0,76,1208
Oklahoma,535,535,3339,0,695,0,0,0,3,0,3,0,0,0,0
Oklahoma,572,572,3328,240,732,0,0,776,1,0,1,735,0,77,44
Oklahoma,535,535,3336,0,695,0,0,0,2,0,2,0,0,0,0
Oklahoma,373,373,3315,240,1123,0,0,0,3,0,3,0,0,85,327
Oklahoma,0,0,3288,160,160,0,0,776,1,0,1,188,0,77,616
Oklahoma,156,157,3296,240,317,0,0,793,1,0,1,30,0,79,477
Oklahoma,600,600,3331,200,760,0,0,720,1,0,1,662,0,72,0
Oklahoma,616,617,3322,240,777,0,0,895,1,0,1,0,0,89,119
Oklahoma,0,0,3331,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,0,0,3331,38,169,0,0,0,1,0,1,0,0,5,0
Oklahoma,0,0,3288,160,160,0,0,797,1,0,1,0,0,79,637
Oklahoma,179,180,3302,240,540,0,0,0,2,0,2,0,0,74,462
Oklahoma,251,251,3336,240,411,0,0,448,3,0,3,407,0,26,37
Oklahoma,199,199,3300,240,359,0,0,776,1,0,1,0,0,77,417
Oklahoma,0,0,3288,160,252,0,0,739,1,0,1,115,0,119,948
Oklahoma,168,168,3313,240,498,0,0,0,3,0,3,0,0,50,355
Oklahoma,136,137,3288,240,349,0,0,737,1,0,1,0,0,99,651
Oklahoma,0,0,3336,0,560,0,0,0,2,0,2,0,0,0,0
Oklahoma,330,330,3334,0,529,0,0,198,5,0,5,0,0,8,0
Oklahoma,397,397,3315,240,557,0,0,776,1,0,1,735,0,77,219
Oklahoma,965,535,3339,0,864,0,0,0,3,0,3,0,0,0,0
Oklahoma,34,34,3288,194,194,0,0,934,1,0,1,0,0,93,740
Oklahoma,0,0,3331,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,250,250,3273,240,662,0,0,309,3,0,3,0,0,92,909
Oklahoma,88,88,3291,240,263,0,0,734,1,0,1,0,0,80,546
Oklahoma,0,0,3331,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,192,192,3300,240,352,0,0,776,1,0,1,735,0,77,424
Oklahoma,639,640,3318,240,800,0,0,1041,2,0,2,110,0,77,242
Oklahoma,328,328,3279,240,1029,0,0,0,3,0,3,0,0,109,826
Oklahoma,0,0,3331,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,0,0,3288,160,160,0,0,1077,1,0,1,0,0,107,917
Oklahoma,0,0,3262,160,191,0,0,1050,2,0,2,0,0,89,1015
Oklahoma,307,308,3303,240,468,0,0,847,1,0,1,0,0,84,380
Oklahoma,299,299,3338,0,469,0,0,0,4,0,4,0,0,0,0
Oklahoma,270,271,3288,240,431,0,0,1293,1,0,1,0,0,129,863
Oklahoma,157,157,3299,240,354,0,0,600,1,0,1,0,0,79,434
Oklahoma,124,124,3318,240,427,0,0,0,3,0,3,0,0,42,288
Oklahoma,304,305,3339,0,465,225,0,225,3,1,3,0,0,13,0
Oklahoma,0,0,3267,170,456,0,0,0,4,0,4,0,0,70,985
Oklahoma,152,152,3236,240,740,0,0,0,3,0,3,0,0,126,1403
Oklahoma,0,0,3237,170,170,0,0,1552,4,0,4,1470,0,76,1382
Oklahoma,3,3,3242,202,522,0,0,237,5,0,5,0,0,74,1251
Oklahoma,206,206,3206,298,941,0,0,0,5,0,5,0,0,112,1742
Oklahoma,0,0,2820,0,160,0,0,0,2,0,2,0,0,0,0
Oklahoma,14,15,2965,175,175,0,0,791,2,0,2,531,0,58,617
Oklahoma,265,265,3635,120,435,0,0,300,4,0,4,0,0,15,0
Oklahoma,0,0,3635,0,170,0,0,0,4,0,4,0,0,0,0
Oklahoma,0,0,4484,199,543,0,0,624,5,0,5,0,0,98,1772
Oklahoma,0,0,2426,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,188,188,3383,240,606,0,0,0,3,0,3,0,0,76,687
Oklahoma,518,518,3246,240,930,0,0,0,3,0,3,0,0,61,106
Oklahoma,224,225,2909,240,385,0,0,761,2,0,2,226,0,56,377
Oklahoma,688,688,2449,240,848,0,0,944,1,0,1,0,0,94,96
Oklahoma,0,0,2426,12,163,0,0,0,1,0,1,0,0,1,0
Oklahoma,114,115,3040,240,275,0,0,1207,2,0,2,1126,2,89,933
Oklahoma,130,130,2522,240,465,0,0,0,1,0,1,0,0,87,410
Oklahoma,350,350,2820,0,923,0,0,0,2,0,2,0,0,26,0
Oklahoma,584,585,2437,240,745,0,0,791,1,0,1,352,0,79,47
Oklahoma,6,6,2564,166,166,0,0,836,1,0,1,0,0,83,670
Oklahoma,0,0,2564,160,160,0,0,1043,1,0,1,0,0,104,883
Oklahoma,0,0,2426,50,160,0,0,50,1,0,1,0,0,5,0
Oklahoma,0,0,2564,160,160,0,0,797,1,0,1,0,0,79,637
Oklahoma,247,247,2471,240,407,0,0,600,1,0,1,0,0,60,193
Oklahoma,389,390,2993,240,997,0,0,223,2,0,2,0,0,128,732
Oklahoma,0,0,2426,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,266,266,2511,240,622,0,0,0,1,0,1,0,0,98,361
Oklahoma,89,90,2558,240,250,0,0,813,1,0,1,0,0,81,564
Oklahoma,0,0,2426,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,171,172,2534,240,332,0,0,791,1,0,1,72,0,79,460
Oklahoma,330,330,2820,0,522,0,0,0,2,0,2,0,0,12,0
Oklahoma,0,0,2820,12,163,0,0,0,2,0,2,0,0,1,0
Oklahoma,163,164,2536,240,324,0,0,791,1,0,1,82,0,79,468
Oklahoma,0,0,3635,0,170,0,0,0,4,0,4,0,0,0,0
Oklahoma,339,340,2436,240,500,0,0,541,1,0,1,500,0,54,42
Oklahoma,237,237,2555,240,397,0,0,946,1,0,1,0,0,94,549
Oklahoma,259,260,2513,240,420,0,0,791,1,0,1,750,0,79,372
Oklahoma,104,105,2902,240,265,0,0,611,2,0,2,570,0,45,347
Oklahoma,0,0,2564,160,160,0,0,1001,1,0,1,0,0,100,841
Oklahoma,32,32,2961,192,192,0,0,792,2,0,2,183,0,58,599
Oklahoma,0,0,2820,0,160,0,0,0,2,0,2,0,0,0,0
Oklahoma,0,0,2820,0,160,0,0,0,2,0,2,0,0,0,0
Oklahoma,0,0,2426,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,414,414,3221,0,574,292,0,292,3,1,3,0,0,17,0
Oklahoma,515,515,4461,89,1470,0,0,0,6,0,6,0,0,44,0
Oklahoma,69,70,3539,230,574,205,0,205,3,1,3,0,0,113,1352
Oklahoma,0,0,2426,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,0,0,3060,160,160,0,0,1178,2,0,2,459,2,87,1018
Oklahoma,0,0,4529,199,199,0,0,2193,5,0,5,0,0,91,1994
Oklahoma,113,113,3462,240,510,0,0,346,3,0,3,0,0,90,1021
Oklahoma,187,187,3679,255,912,0,0,0,4,0,4,0,0,54,185
Oklahoma,462,463,2474,240,623,0,0,829,1,0,1,0,0,82,207
Oklahoma,425,425,3749,255,595,289,0,1080,4,1,4,508,0,53,485
Oklahoma,294,294,2820,36,454,0,0,250,2,0,2,0,0,18,0
Oklahoma,0,0,2564,160,160,0,0,1125,1,0,1,0,0,112,965
Oklahoma,75,99,2564,240,468,0,0,25,1,0,1,0,0,107,627
Oklahoma,122,122,2488,240,282,0,0,546,1,0,1,0,0,54,264
Oklahoma,241,241,3526,240,825,0,0,0,3,0,3,0,0,125,1297
Oklahoma,255,255,2936,240,641,0,0,0,2,0,2,0,0,84,491
Oklahoma,500,501,2510,240,661,0,0,1019,1,0,1,0,0,101,359
Oklahoma,89,90,2962,240,250,0,0,851,2,0,2,0,0,63,602
Oklahoma,166,166,3447,240,326,0,0,1288,3,0,3,0,0,76,962
Oklahoma,0,0,2820,0,160,0,0,0,2,0,2,0,0,0,0
Oklahoma,0,0,4461,0,228,0,0,0,6,0,6,0,0,0,0
Oklahoma,454,455,2867,240,615,0,0,811,2,0,2,503,0,60,197
Oklahoma,14,15,2564,175,175,0,0,791,1,0,1,750,0,79,617
Oklahoma,59,59,2542,219,397,0,0,0,1,0,1,0,0,89,495
Oklahoma,0,0,2820,0,160,0,0,0,2,0,2,0,0,0,0
Oklahoma,0,0,3084,160,614,0,0,1743,2,0,2,0,0,129,1129
Oklahoma,14,15,2564,175,175,0,0,791,1,0,1,315,0,79,617
Oklahoma,14,14,2564,174,174,0,0,792,1,0,1,194,0,79,618
Oklahoma,398,398,3353,240,836,0,0,0,3,0,3,0,0,82,556
Oklahoma,0,0,3270,160,251,0,0,0,3,0,3,0,0,27,206
Oklahoma,330,330,2426,0,490,0,0,0,1,0,1,0,0,0,0
Oklahoma,173,174,2534,240,334,0,0,791,1,0,1,317,0,79,458
Oklahoma,0,0,4381,199,589,0,0,0,5,0,5,0,0,81,1363
Oklahoma,479,479,2820,113,766,0,0,0,2,0,2,0,0,47,0
Oklahoma,0,0,2533,160,314,0,0,0,1,0,1,0,0,77,302
Oklahoma,139,139,2537,240,299,0,0,770,1,0,1,206,0,77,471
Oklahoma,460,461,3301,240,621,205,0,959,3,1,3,494,0,56,339
Oklahoma,0,0,3240,160,160,0,0,237,3,0,3,0,0,14,77
Oklahoma,0,0,2426,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,315,316,2560,240,476,0,0,1043,1,0,1,0,0,104,568
Oklahoma,460,460,2950,240,1077,0,0,0,2,0,2,0,0,120,548
Oklahoma,0,0,2564,160,160,0,0,855,1,0,1,0,0,85,695
Oklahoma,62,62,2932,222,396,0,0,0,2,0,2,0,0,64,474
Oklahoma,0,0,3396,160,385,0,0,0,3,0,3,0,0,66,742
Oklahoma,0,0,2426,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,330,330,2426,0,490,0,0,0,1,0,1,0,0,0,0
Oklahoma,0,0,2426,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,73,73,2426,0,233,0,0,0,1,0,1,0,0,0,0
Oklahoma,0,0,2426,0,160,0,0,0,1,0,1,0,1,0,0
Oklahoma,0,0,2426,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,535,535,3642,170,849,0,0,155,4,0,4,0,0,43,29
Oklahoma,38,38,3301,208,602,0,0,1371,4,0,4,0,0,115,1746
Oklahoma,0,0,2724,0,160,0,0,0,2,0,2,0,0,0,0
Oklahoma,0,0,2579,0,170,0,0,0,4,0,4,0,0,0,0
Oklahoma,0,0,2657,160,160,0,0,200,3,0,3,0,0,12,40
Oklahoma,249,249,2948,240,409,0,0,722,1,0,1,0,0,72,313
Oklahoma,600,601,2819,194,761,0,0,715,1,0,1,0,0,71,0
Oklahoma,452,453,2939,240,613,0,0,903,1,0,1,0,0,90,291
Oklahoma,478,478,2995,240,707,0,0,1133,1,0,1,0,0,113,426
Oklahoma,535,535,2641,0,695,0,0,0,3,0,3,0,0,0,0
Oklahoma,314,315,2950,240,475,0,0,791,1,0,1,333,0,79,317
Oklahoma,330,330,2906,240,490,0,0,700,1,0,1,659,0,70,210
Oklahoma,0,0,3049,160,160,0,0,716,1,0,1,675,0,71,556
Oklahoma,533,533,2935,255,1140,0,0,774,4,0,4,0,0,98,861
Oklahoma,0,0,2819,58,174,0,0,0,1,0,1,0,0,7,0
Oklahoma,535,535,2641,0,695,0,0,230,3,0,3,0,0,14,0
Oklahoma,0,330,2819,0,490,0,0,127,1,0,1,0,0,13,0
Oklahoma,520,520,2664,299,942,0,0,125,5,0,5,0,0,52,300
Oklahoma,0,0,2819,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,764,765,2641,106,925,0,0,791,3,0,3,750,0,46,0
Oklahoma,330,330,2641,0,510,0,0,0,3,0,3,0,0,6,0
Oklahoma,204,205,3063,240,365,0,0,1111,1,0,1,0,0,111,747
Oklahoma,182,183,3005,240,343,0,0,791,1,0,1,119,0,79,449
Oklahoma,173,174,3009,240,334,0,0,791,1,0,1,750,0,79,458
Oklahoma,122,123,3030,240,283,0,0,791,1,0,1,507,0,79,509
Oklahoma,0,0,3177,228,663,0,0,236,6,0,6,0,0,88,1749
Oklahoma,0,336,2819,0,496,0,0,146,1,0,1,0,0,15,0
Oklahoma,0,0,2724,0,160,0,0,0,2,0,2,0,0,0,0
Oklahoma,158,159,2625,299,623,0,0,0,5,0,5,0,0,34,205
Oklahoma,11,11,3063,171,373,0,0,0,1,0,1,0,0,101,639
Oklahoma,484,484,2894,240,644,0,0,1256,3,0,3,0,0,74,612
Oklahoma,0,0,2819,50,160,0,0,50,1,0,1,0,0,5,0
Oklahoma,208,209,2906,240,519,0,0,410,3,0,3,0,0,68,643
Oklahoma,154,155,3016,240,315,0,0,791,1,0,1,750,0,79,477
Oklahoma,0,0,2819,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,314,315,2950,240,475,0,0,791,1,0,1,109,0,79,317
Oklahoma,329,330,2944,240,490,0,0,791,1,0,1,0,0,79,302
Oklahoma,123,123,3193,298,797,0,0,0,5,0,5,0,0,99,1580
Oklahoma,159,160,3014,240,320,0,0,791,1,0,1,750,0,79,472
Oklahoma,194,194,2660,298,513,205,0,205,5,1,5,0,0,34,292
Oklahoma,0,0,2819,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,191,192,2855,240,461,0,0,0,1,0,1,0,0,54,86
Oklahoma,0,0,2724,0,160,0,0,0,2,0,2,0,0,0,0
Oklahoma,535,535,2819,0,695,0,0,0,1,0,1,0,0,0,0
Oklahoma,111,112,3034,240,272,0,0,791,1,0,1,750,0,79,520
Oklahoma,0,0,2819,0,160,0,0,0,1,0,1,0,1,0,0
Oklahoma,502,502,2664,240,662,41,0,716,3,1,3,675,0,42,54
Oklahoma,314,315,2950,240,475,0,0,791,1,0,1,580,1,79,317
Oklahoma,397,397,2819,222,691,0,0,0,1,0,1,0,0,67,0
Oklahoma,0,0,2819,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,0,0,2819,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,0,0,2819,52,172,0,0,0,1,0,1,0,0,6,0
Oklahoma,501,502,2724,0,741,0,0,0,2,0,2,0,0,29,0
Oklahoma,386,386,2905,255,715,0,0,708,4,0,4,0,0,73,790
Oklahoma,0,0,2819,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,0,0,2819,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,535,535,2724,0,695,0,0,0,2,0,2,0,0,0,0
Oklahoma,192,193,3172,240,353,0,0,1435,2,0,2,0,0,106,1083
Oklahoma,186,187,3003,240,347,0,0,791,1,0,1,190,0,79,445
Oklahoma,19,20,3063,180,180,0,0,791,1,0,1,403,0,79,612
Oklahoma,535,535,2819,0,800,0,0,0,1,0,1,0,0,52,0
Oklahoma,0,0,2819,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,0,0,3459,228,896,0,0,0,7,0,7,0,0,108,2446
Oklahoma,0,0,2819,0,160,0,0,0,1,0,1,0,0,0,0
Oklahoma,377,377,2715,240,537,0,0,716,3,0,3,675,0,42,179
Oklahoma,0,0,2986,160,160,0,0,791,2,0,2,750,0,58,631
Oklahoma,535,535,2675,224,904,0,0,0,3,0,3,0,0,58,83
Oklahoma,0,0,2951,199,199,0,0,1194,5,0,5,0,0,50,995
Oklahoma,614,615,2731,240,775,0,0,791,2,0,2,750,0,58,17
Oklahoma,0,0,3063,160,160,0,0,864,1,0,1,0,0,86,704
